n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,optimal_delta,best_relative_mse
15,2.0,1000.0,1000,1270.2680481858602,1440.7168738498026,1453.646716679142,1567.649762670188,1707.8085665150697,1743.1354037312778,1758.555607955716,1761.8726899528122,1816.488275294958,1839.2903735164823,2116.937755059897,2199.3801867209813,2473.3124121032897,2549.204090633846,2556.859507376752,0.011,0.010903673335582282
15,2.0,1000.0,1000,1126.4392429188508,1282.56739874134,1421.7164776698432,1557.5262178534597,1764.205789971748,1792.894534754314,1840.1087040038851,1869.8088113275026,1893.3081659453726,1929.095771620899,2047.4488483998746,2118.730569185923,2163.6228522178517,2175.0048304601187,2299.984919631297,0.481,0.012097497208144176
15,2.0,1000.0,1000,1073.49534181269,1154.284089524491,1409.9612461554914,1428.2184135133966,1720.1127098602192,1971.7980218392422,2003.433307917183,2097.260337356557,2099.544704500735,2213.575147222824,2365.0157159920573,2365.143833095748,2455.2543345671556,2798.983106726614,2831.881274833742,1.001,0.07012211969954336
15,2.0,1000.0,1000,1114.6512570767823,1150.1921340062156,1404.184536151842,1433.7899364544605,1516.9521475983195,1543.6522593467785,1709.8452414548904,1920.9754788817067,2036.542166716602,2089.5325198705264,2306.7298654328215,2311.064928690314,2361.3864287598003,2398.020460143065,2429.707114135468,0.201,0.020506984636571333
15,2.0,1000.0,1000,1180.461513370183,1328.14025309232,1572.294208172129,1613.8968289842628,1617.848432277142,1713.9703924895168,1769.607122001456,1853.7256250268588,1914.400875563263,2039.6102626866007,2166.9301758508727,2201.59529147593,2218.717681361406,2847.2107793716023,2969.515876076527,0.271,0.004694105389996562
15,2.0,1000.0,1000,1046.5889601514486,1380.212250191038,1489.2141091609178,1632.2133281596707,1687.5815210132346,1845.5654346347947,1863.607551355109,1918.8779915510922,1931.3251470444507,1952.361612600364,2100.495391424019,2132.211751768422,2279.6675259633894,2559.993289063629,2693.6933373239394,0.621,0.017139552821014776
15,2.0,1000.0,1000,1043.7369111821654,1184.822228378676,1198.3960478476943,1423.183798028866,1569.7577834100177,1617.173420218875,1695.0268415921769,1897.1039861160252,1979.8991017182052,2247.1625850752775,2254.598092668345,2575.617003839532,2665.8699893356165,2870.2379553858264,2916.738917309167,0.211,0.11430441548482952
15,2.0,1000.0,1000,1118.251798334811,1293.3598710510885,1439.3831343484358,1600.7286245416149,1628.4134354494727,1702.0503818021327,1741.2410685897532,1795.588264959671,1856.090244206725,1869.199430308287,2204.467981070344,2341.3323606362183,2348.7195359230845,2651.984958963664,2830.0610180622925,0.431,0.010860672269727735
15,2.0,1000.0,1000,1402.4423861314435,1587.51118031595,1721.256310144312,1918.7646134135953,1937.650296034049,1954.974183553649,2107.1723950541345,2136.425733705557,2141.713830405448,2181.438214176773,2471.449279997453,2596.8383765589924,2704.1428256382205,2799.112832908193,3660.4336257023247,0.121,0.06689420393879669
15,2.0,1000.0,1000,1054.092388213308,1105.509277249509,1339.69970735687,1443.417849150097,1492.9904428157479,1548.7234211016012,1555.725663741851,1842.4570002531123,1852.3737269573912,1879.4736679508255,1926.5144391454774,2020.616942543279,2199.87709123507,2496.9800877915427,2731.467343818441,0.291,0.02328683196500949
15,2.0,1000.0,1000,1137.3760116895023,1291.4147841329218,1491.3105262786335,1672.0832650049017,1724.6487722626198,1773.2010834447572,1776.7119971464779,1854.416559028542,1930.3806658290014,2028.6873702362882,2135.545881048889,2154.614212433223,2168.377946233501,2326.276284845311,3180.198883156252,0.451,0.002615814601690374
15,2.0,1000.0,1000,1249.5331276651932,1283.8842784104786,1494.8026279992569,1524.2290949885107,1585.363720458888,1737.0390854801267,2005.190356778,2037.9224114198705,2106.819093903915,2164.7023727220844,2241.429216421958,2276.719953039035,2335.104912015174,2440.806759810329,2487.3384255147384,0.181,0.0022191375222769664
15,2.0,1000.0,1000,1293.1921491629178,1294.4937916765919,1563.0333134245946,1609.4037232877386,1621.4600053492254,1652.7520307096709,1699.502062102154,1896.0151790769473,1923.9763999854308,2246.1535717590987,2315.09685831103,2428.64346549961,2508.260797835431,2706.296639438041,2761.501556902677,0.031,0.00405874449253093
15,2.0,1000.0,1000,1268.1268136946494,1526.5252692913796,1576.4725355466494,1585.2751061336562,1596.955098549718,1597.5556045075064,1799.3362322612193,1827.1677926793352,1831.4392985920172,1902.7800448432945,1941.8586208523564,2295.2578405301683,2347.3990189319943,2510.060324841693,2630.254397786425,0.141,0.033779699524304305
15,2.0,1000.0,1000,1302.0993823417496,1518.962903672802,1585.13163777812,1708.48921812335,1713.12206941522,1808.7227207193282,1871.9644101532608,1957.5378661251352,2112.5970389933655,2255.5121011659285,2363.3876700654946,2603.802207620237,2794.6851595756443,3007.962952527578,3010.45871181849,0.061,0.03606587386858398
15,2.0,1000.0,1000,1200.1791544941425,1321.355130400575,1607.1620817443336,1638.0159798561342,1688.9248115592284,1711.4809424831024,1999.1224462490727,2009.2760247054955,2060.8752062102226,2238.136312236178,2287.3783600446886,2478.651570154492,2549.3481331081516,2565.8927758986047,3590.1831016780297,0.351,0.04910987604955373
15,2.0,1000.0,1000,1216.5891847631785,1418.7159941003665,1474.7763427498974,1647.3183160886363,1760.7822743273564,1796.421188875288,1853.6675523631964,1976.0453384781908,1996.2577687452226,2036.9086411754158,2049.0062278385467,2088.191275197717,2234.570393670998,2486.3743839372755,2827.8527564142914,0.371,0.003667860152316839
15,2.0,1000.0,1000,1311.8527167361776,1489.6647046662295,1502.427647775376,1551.5420397913024,1688.6518074242686,1809.9187817332854,2078.0358979091593,2204.2212086295576,2247.807129775222,2292.883955571927,2295.227016901929,2424.331954590438,2594.307913126937,2668.174607038469,2973.5679986229284,0.111,0.02556571545653565
15,2.0,1000.0,1000,1126.4874533662112,1194.3985681402482,1310.6764229014543,1422.7242063463673,1576.7464759913287,1615.5355592027704,1747.0597181805383,1791.8606048214574,1969.7158872972377,1996.8614268749589,2168.9441879029546,2173.9699147979163,2289.2677685833974,2569.08738388055,2680.0158104524426,0.101,0.017412010048991764
15,2.0,1000.0,1000,1160.544220489887,1421.6739650166721,1504.6844400917073,1571.8845470943108,1587.2229864904984,1594.9310563255885,1654.1930221158887,1858.2772338900559,1993.4586292281483,2037.8256208720125,2156.5834516589357,2338.1314353971593,2464.914621658235,2759.2129439799846,3413.985275040999,0.191,0.015590180939480844
15,2.0,1000.0,1000,1241.4795947943308,1451.0951415971117,1529.6971344914919,1559.7573093411825,1593.7273791717516,1600.2374515429026,1626.0079921208858,1833.283687006583,1868.73577073823,2028.8798086904553,2030.7755961027835,2099.7353202102317,2129.7318515149236,2356.779763307735,2477.08508974958,0.191,0.035667704033299795
15,2.0,1000.0,1000,1228.2429400730925,1397.5657091542878,1547.8035596088985,1630.9168153241542,1700.0797595562813,1700.7107530506046,1775.0976572457535,1878.8347946551992,1893.7767039135115,1955.2260362901743,1957.923950261339,2040.718484493194,2193.6648805415753,2234.057819913449,2294.1426268795685,0.391,0.05216529808738924
15,2.0,1000.0,1000,1197.8966874083967,1325.4775351800442,1456.4276886660998,1513.2331630056342,1670.9459601093176,1905.103742073783,2003.2740129338013,2182.665345374382,2292.172833032927,2425.066379564355,2502.080815098087,2984.4410303504865,3055.4021581786637,3152.60751006948,3227.737495845595,0.141,0.18135810984581668
15,2.0,1000.0,1000,1111.0867997061289,1200.7593565456732,1282.7664403245965,1334.6056324630697,1491.831394155581,1531.7001470472155,1589.3204404292765,1671.4253010500827,1737.2111862966158,1765.3601081649617,1776.2894395186418,1817.7030094618399,1848.787658988317,1899.2849849754687,2207.809036373811,0.191,0.058744402826673425
15,2.0,1000.0,1000,1197.583121992079,1256.4103861318395,1517.6147669862125,1652.307576618733,1689.7023410113247,1905.9771053770464,1912.7282475730879,1969.3370045934837,2007.5516189269326,2030.662884656068,2136.753391110381,2169.7213596191823,2386.368184240415,2549.1356688725846,2909.516820816556,0.421,0.005608243591046601
15,2.0,1000.0,1000,1149.369145045085,1237.2166021724868,1349.2784303717826,1605.541861196245,1667.6574026200774,1674.0042646169245,1692.9403382175299,1732.191318686021,1735.0648348196921,1919.2053346183955,2077.992902299796,2104.0248530998,2146.2961472921957,2358.3453825578945,3113.824131476742,0.131,0.003253321213132781
15,2.0,1000.0,1000,1312.1898896171363,1520.1418482706076,1628.3146126830347,1688.618063643236,1707.6192805995383,1854.928842468618,1900.3011554759303,1920.9127101769504,1934.2442657693246,2093.1766104782682,2154.694860834421,2461.4140562191333,2568.883126922744,2870.331556853873,3084.7837670793,0.051,0.015608418415221682
15,2.0,1000.0,1000,1235.6631800400773,1277.9176432788272,1302.1536114138569,1381.43333816792,1617.6998942676455,1730.7643829632711,1792.55712060323,1825.1195482582043,2016.1966346178513,2123.1072942682586,2178.121530423018,2289.3376879476523,2366.1228045687335,2454.2982979048857,2733.230631054258,0.051,0.0012737769248335304
15,2.0,1000.0,1000,1091.5580817065013,1322.6209659992353,1337.2248577976836,1394.6446866752567,1462.4495369954154,1574.071769342096,1628.5194063863994,1764.460906161506,1799.806544143734,1951.5631419546785,1972.0748986497533,2093.0217067919098,2442.3775577393926,2453.799416191555,2557.7178128186165,0.211,0.0076068255481099595
15,2.0,1000.0,1000,1117.3581557629514,1307.1268152194464,1343.8480515874012,1598.0719947579578,1684.3559890582883,1698.8343293413184,1786.1376723801104,2105.3955191870737,2174.8759917513125,2194.5394277662986,2204.7591221940647,2257.8876008762873,2300.5124284924896,2322.1468053364015,2506.95861805566,0.471,0.010905504717244673
15,2.0,1000.0,1000,1150.8822645390314,1571.0655536319955,1653.7742876819877,1704.3761241725274,1718.0948836697985,1725.7267314087585,1836.7550181607735,1898.5347133514917,1981.5764860194386,2159.020584729367,2218.7829623826283,2229.6992284299413,2260.1638866767044,2476.127148987972,3689.417595209874,0.441,0.01100631687145711
15,2.0,1000.0,1000,1357.146046567059,1515.7414731437907,1559.0197454843074,1608.4259936207259,1739.713584957085,1768.4529786653552,1805.4483798936767,1831.27479278514,1848.6435202405014,1850.173029113259,1981.4554651565609,2188.00558435945,2189.8582568571574,2228.08435306444,2358.2572755740625,0.151,0.11532146021996757
15,2.0,1000.0,1000,1317.3180464371453,1485.175782993622,1617.5329804334428,1634.751692163818,1746.8811587846694,1749.079558969465,1763.5171683593928,1765.8366317867851,1781.2265795982507,1795.2888957308267,1926.7156877956627,1956.1422935921362,2028.7916591702212,2252.298366562126,2282.55036510545,0.281,0.19232489376401432
15,2.0,1000.0,1000,1169.675900304245,1200.6550963446805,1244.6081484385677,1605.7872513944878,1628.401984492612,1651.0231794074211,1687.993336055691,1767.2097812652712,1934.6643552862138,1952.0862606226156,2088.7424802541777,2090.223545507148,2159.1402664789657,2408.379063201722,2573.038899653234,0.241,0.0029024399540122643
15,2.0,1000.0,1000,1496.96473383187,1503.1251806381642,1590.3511001472712,1719.3338594029665,1722.8050336832707,1914.328351137329,1923.1332536538207,1951.4454615640436,2021.8197175662394,2024.7543626350187,2053.4539318863885,2211.507599126715,2214.509094096616,2236.3728219520053,2264.194916727207,0.111,0.19223240185539933
15,2.0,1000.0,1000,1185.1255947426575,1323.9930194602914,1526.3932505755597,1630.7585829219656,1635.4352095077845,1684.7759292694154,1727.1453386018497,1737.0095267875436,1878.2693859091933,1935.9181975546844,2074.48805943643,2244.438414740971,2373.629745218476,2407.6630133153562,2678.268026289925,0.311,0.0009221385614859659
15,2.0,1000.0,1000,1251.5363632000808,1281.715433824219,1444.5744419451657,1578.5027407724633,1621.7630904526413,1730.0533077253344,1733.9649984798216,1886.2638440444352,1944.8216287721298,2056.8666235487954,2057.8014872797253,2102.0578963462967,2186.6905216061614,2300.5670813811366,2523.072000639141,0.181,0.008580731436483219
15,2.0,1000.0,1000,1341.2016450073063,1408.214558786107,1410.1665579509556,1414.962625769991,1423.6463034893604,1577.8851378847871,1785.1148165395552,1994.251820051306,2042.050037563355,2174.657081619228,2200.644539235707,2290.6658632744657,2496.452045749178,2543.708212974551,2634.7844572923022,0.011,0.12245565359812144
15,2.0,1000.0,1000,1283.7435145641598,1436.2917546122476,1447.8226237556646,1642.989106087069,1715.8601010608636,1759.0568331628413,1921.0046361716059,2040.361070706352,2057.046118382997,2065.4819928397183,2198.614328249444,2265.8605250987684,2289.258136586275,2305.9035800683387,2945.383446576061,0.131,0.0056581446561678825
15,2.0,1000.0,1000,1191.3826882145263,1250.8790524482001,1435.1140802544217,1453.1389555073652,1539.8612236668346,1651.0186598835085,1685.9187085820022,1799.1892808935695,1887.8390246481713,1964.1953539818683,2042.7196812294792,2145.6661307481922,2209.4397685085414,2251.2020297871463,2416.1739743715016,0.141,0.0057556059341617284
15,2.0,1000.0,1000,1053.4326869606239,1354.0936189036233,1450.8702552384393,1456.0223805422188,1580.3285824422678,1616.3308332635115,1693.0562809659964,1697.461775575564,1698.6173787374855,1763.7254798825948,1923.9992276206194,2062.118291463792,2078.7422858578147,2376.9318092333597,2643.5245874441143,0.481,0.019038933440675712
15,2.0,1000.0,1000,1089.511252632112,1712.9173177569671,1713.8512785858366,1758.7396659549509,1773.163818595654,1943.1767095998935,1943.8025447026905,2010.1831513395812,2060.0539061983104,2072.020351998679,2187.950589091538,2271.7227430741686,2421.557143246316,2426.4049895717553,2764.218364418424,0.311,0.47807320560887256
15,2.0,1000.0,1000,1249.0195117795988,1291.6986041122286,1297.916136454866,1304.100562141829,1393.8984327134028,1657.7517358087603,1896.2324821183631,2098.2432448312293,2105.444630149629,2120.589371770065,2176.2748450003255,2215.6606763734685,2384.7248583434307,2390.2105793057276,2473.8741396138157,0.111,0.00041656598312426893
15,2.0,1000.0,1000,1059.547754584239,1506.1915226590868,1564.7029267784183,1728.6422836869003,1803.9840387234963,1850.6624516653583,2099.659950837211,2142.965782007443,2236.600184562053,2304.048631301251,2334.6949354455924,2417.737524717606,2783.3261188800734,2946.4373699154944,3076.9950240570665,0.751,0.034276224747631416
15,2.0,1000.0,1000,1256.0172284828404,1306.1198731716497,1516.8540160632979,1598.7261143901765,1677.6447128309578,1758.7378359315262,1823.60097314913,1870.2926775120618,1908.5247853951391,1965.5331288594061,2103.8562674190525,2342.4843623674624,2422.585115712346,2460.375450696568,2553.694710684431,0.171,0.0021155365597557417
15,2.0,1000.0,1000,1040.3746730272715,1187.2775414959704,1303.2309240331294,1317.592721093083,1410.4470251258172,1498.969636365053,1592.1694598730696,1627.1976847782641,1748.8757115588355,1749.7097751518695,1877.239868640626,1920.1335640924676,1989.606126464134,2219.8031289155897,2254.0661896711717,0.311,0.028338702373964998
15,2.0,1000.0,1000,1132.0786725702246,1299.4698335940143,1404.0046497879555,1460.2802896562316,1691.5918858993996,1711.8225389918575,1814.2942545948413,1866.5525201068663,1888.8415626296305,2051.83650918052,2086.2423487337974,2120.2836995636053,2337.9998283152963,2385.503625612245,2689.920835425708,0.411,0.003935491195229943
15,2.0,1000.0,1000,1304.4343973072282,1524.7869057584885,1612.081661052447,1666.6757887186182,1670.4249089239154,1812.111656781439,1856.8554964954876,1909.8104416813383,1955.2405043409606,2046.1627040815463,2110.2374923503007,2169.8941279092724,2243.314047602371,2387.045305160308,2526.3183099190674,0.341,0.050883798277145516
15,2.0,1000.0,1000,1131.363944065529,1381.075472459273,1429.3317356486368,1513.3555629592001,1577.2053605725391,1609.9237653990867,1690.656200038074,1711.8849334354147,1713.1115540982519,1734.342284391163,1888.3750505166518,2004.9563743143367,2043.363025678662,2092.03198442295,2103.5018836314534,0.401,0.0950986930674376
15,2.0,1000.0,1000,1148.4817657807507,1190.405220000538,1294.2494757060654,1490.996026445197,1548.4655324326736,1568.0334100850791,1641.3103954668122,1827.5065858950875,1917.3159457985525,1929.0142350046817,2142.247272644035,2203.0222746334075,2228.333536185087,2281.724254864324,2311.701397284888,0.131,0.005481141096441891
15,2.0,1000.0,1000,1167.863202811279,1427.6512091206587,1528.7443932011852,1734.5431130226102,1772.0099726298681,1820.1895861255316,1858.6120379776057,1948.893624282538,1949.225330849711,2032.2076635132769,2062.8884743244917,2177.9775540265064,2449.1133344676437,2491.625514559887,2604.4962515780035,0.541,0.01142280111588272
